Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.rings.polynomial.polynomial_singular_interface,polynomial_singular_interface,module,sage.rings.polynomial.polynomial_singular_interface,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_singular_interface.py#L172
,,sage.rings.polynomial.polynomial_zmod_flint,Polynomial_template,class,sage.rings.polynomial.polynomial_zmod_flint.Polynomial_template,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zmod_flint.pyx#L60
,,sage.rings.polynomial.polynomial_zmod_flint,Polynomial_zmod_flint,class,sage.rings.polynomial.polynomial_zmod_flint.Polynomial_zmod_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zmod_flint.pyx#L71
,,sage.rings.polynomial.polynomial_zmod_flint,make_element,function,sage.rings.polynomial.polynomial_zmod_flint.make_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zmod_flint.pyx#L28
,,sage.rings.polynomial.polynomial_zmod_flint,polynomial_zmod_flint,module,sage.rings.polynomial.polynomial_zmod_flint,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zmod_flint.pyx#L60
,,sage.rings.polynomial.polynomial_zz_pex,Polynomial_ZZ_pEX,class,sage.rings.polynomial.polynomial_zz_pex.Polynomial_ZZ_pEX,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zz_pex.pyx#L68
,,sage.rings.polynomial.polynomial_zz_pex,Polynomial_template,class,sage.rings.polynomial.polynomial_zz_pex.Polynomial_template,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zz_pex.pyx#L60
,,sage.rings.polynomial.polynomial_zz_pex,make_element,function,sage.rings.polynomial.polynomial_zz_pex.make_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zz_pex.pyx#L28
,,sage.rings.polynomial.polynomial_zz_pex,polynomial_zz_pex,module,sage.rings.polynomial.polynomial_zz_pex,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/polynomial_zz_pex.pyx#L68
,,sage.rings.polynomial.q_integer_valued_polynomials,Bases,class,sage.rings.polynomial.q_integer_valued_polynomials.Bases,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L265
,,sage.rings.polynomial.q_integer_valued_polynomials,Binomial,class,sage.rings.polynomial.q_integer_valued_polynomials.Binomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L986
,,sage.rings.polynomial.q_integer_valued_polynomials,Element,class,sage.rings.polynomial.q_integer_valued_polynomials.Element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L1221
,,sage.rings.polynomial.q_integer_valued_polynomials,ElementMethods,class,sage.rings.polynomial.q_integer_valued_polynomials.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L447
,,sage.rings.polynomial.q_integer_valued_polynomials,ParentMethods,class,sage.rings.polynomial.q_integer_valued_polynomials.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L293
,,sage.rings.polynomial.q_integer_valued_polynomials,QuantumValuedPolynomialRing,class,sage.rings.polynomial.q_integer_valued_polynomials.QuantumValuedPolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L117
,,sage.rings.polynomial.q_integer_valued_polynomials,Shifted,class,sage.rings.polynomial.q_integer_valued_polynomials.Shifted,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L533
,,sage.rings.polynomial.q_integer_valued_polynomials,q_binomial_x,function,sage.rings.polynomial.q_integer_valued_polynomials.q_binomial_x,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L73
,,sage.rings.polynomial.q_integer_valued_polynomials,q_int_x,function,sage.rings.polynomial.q_integer_valued_polynomials.q_int_x,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L42
,,sage.rings.polynomial.q_integer_valued_polynomials,q_integer_valued_polynomials,module,sage.rings.polynomial.q_integer_valued_polynomials,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/q_integer_valued_polynomials.py#L117
,,sage.rings.polynomial.real_roots,bernstein_down,function,sage.rings.polynomial.real_roots.bernstein_down,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2067
,,sage.rings.polynomial.real_roots,bernstein_expand,function,sage.rings.polynomial.real_roots.bernstein_expand,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4463
,,sage.rings.polynomial.real_roots,bernstein_polynomial_factory,class,sage.rings.polynomial.real_roots.bernstein_polynomial_factory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2530
,,sage.rings.polynomial.real_roots,bernstein_polynomial_factory_ar,class,sage.rings.polynomial.real_roots.bernstein_polynomial_factory_ar,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2734
,,sage.rings.polynomial.real_roots,bernstein_polynomial_factory_intlist,class,sage.rings.polynomial.real_roots.bernstein_polynomial_factory_intlist,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2570
,,sage.rings.polynomial.real_roots,bernstein_polynomial_factory_ratlist,class,sage.rings.polynomial.real_roots.bernstein_polynomial_factory_ratlist,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2649
,,sage.rings.polynomial.real_roots,bernstein_up,function,sage.rings.polynomial.real_roots.bernstein_up,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2109
,,sage.rings.polynomial.real_roots,bitsize_doctest,function,sage.rings.polynomial.real_roots.bitsize_doctest,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1968
,,sage.rings.polynomial.real_roots,cl_maximum_root,function,sage.rings.polynomial.real_roots.cl_maximum_root,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2325
,,sage.rings.polynomial.real_roots,cl_maximum_root_first_lambda,function,sage.rings.polynomial.real_roots.cl_maximum_root_first_lambda,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2201
,,sage.rings.polynomial.real_roots,cl_maximum_root_local_max,function,sage.rings.polynomial.real_roots.cl_maximum_root_local_max,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2289
,,sage.rings.polynomial.real_roots,context,class,sage.rings.polynomial.real_roots.context,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4318
,,sage.rings.polynomial.real_roots,de_casteljau_doublevec,function,sage.rings.polynomial.real_roots.de_casteljau_doublevec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1712
,,sage.rings.polynomial.real_roots,de_casteljau_intvec,function,sage.rings.polynomial.real_roots.de_casteljau_intvec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L995
,,sage.rings.polynomial.real_roots,degree_reduction_next_size,function,sage.rings.polynomial.real_roots.degree_reduction_next_size,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1972
,,sage.rings.polynomial.real_roots,dprod_imatrow_vec,function,sage.rings.polynomial.real_roots.dprod_imatrow_vec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4560
,,sage.rings.polynomial.real_roots,get_realfield_rndu,function,sage.rings.polynomial.real_roots.get_realfield_rndu,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4295
,,sage.rings.polynomial.real_roots,interval_bernstein_polynomial,class,sage.rings.polynomial.real_roots.interval_bernstein_polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L168
,,sage.rings.polynomial.real_roots,interval_bernstein_polynomial_float,class,sage.rings.polynomial.real_roots.interval_bernstein_polynomial_float,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1335
,,sage.rings.polynomial.real_roots,interval_bernstein_polynomial_integer,class,sage.rings.polynomial.real_roots.interval_bernstein_polynomial_integer,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L437
,,sage.rings.polynomial.real_roots,intvec_to_doublevec,function,sage.rings.polynomial.real_roots.intvec_to_doublevec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1270
,,sage.rings.polynomial.real_roots,island,class,sage.rings.polynomial.real_roots.island,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3260
,,sage.rings.polynomial.real_roots,linear_map,class,sage.rings.polynomial.real_roots.linear_map,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3782
,,sage.rings.polynomial.real_roots,max_abs_doublevec,function,sage.rings.polynomial.real_roots.max_abs_doublevec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1797
,,sage.rings.polynomial.real_roots,max_bitsize_intvec_doctest,function,sage.rings.polynomial.real_roots.max_bitsize_intvec_doctest,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4556
,,sage.rings.polynomial.real_roots,maximum_root_first_lambda,function,sage.rings.polynomial.real_roots.maximum_root_first_lambda,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2174
,,sage.rings.polynomial.real_roots,maximum_root_local_max,function,sage.rings.polynomial.real_roots.maximum_root_local_max,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2264
,,sage.rings.polynomial.real_roots,min_max_delta_intvec,function,sage.rings.polynomial.real_roots.min_max_delta_intvec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4609
,,sage.rings.polynomial.real_roots,min_max_diff_doublevec,function,sage.rings.polynomial.real_roots.min_max_diff_doublevec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4675
,,sage.rings.polynomial.real_roots,min_max_diff_intvec,function,sage.rings.polynomial.real_roots.min_max_diff_intvec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4644
,,sage.rings.polynomial.real_roots,mk_context,function,sage.rings.polynomial.real_roots.mk_context,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4379
,,sage.rings.polynomial.real_roots,mk_ibpf,function,sage.rings.polynomial.real_roots.mk_ibpf,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1683
,,sage.rings.polynomial.real_roots,mk_ibpi,function,sage.rings.polynomial.real_roots.mk_ibpi,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L978
,,sage.rings.polynomial.real_roots,ocean,class,sage.rings.polynomial.real_roots.ocean,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2971
,,sage.rings.polynomial.real_roots,precompute_degree_reduction_cache,function,sage.rings.polynomial.real_roots.precompute_degree_reduction_cache,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2010
,,sage.rings.polynomial.real_roots,pseudoinverse,function,sage.rings.polynomial.real_roots.pseudoinverse,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2104
,,sage.rings.polynomial.real_roots,rational_root_bounds,function,sage.rings.polynomial.real_roots.rational_root_bounds,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2418
,,sage.rings.polynomial.real_roots,real_roots,module,sage.rings.polynomial.real_roots,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2067
,,sage.rings.polynomial.real_roots,real_roots,function,sage.rings.polynomial.real_roots.real_roots,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3835
,,sage.rings.polynomial.real_roots,relative_bounds,function,sage.rings.polynomial.real_roots.relative_bounds,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1918
,,sage.rings.polynomial.real_roots,reverse_intvec,function,sage.rings.polynomial.real_roots.reverse_intvec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4270
,,sage.rings.polynomial.real_roots,root_bounds,function,sage.rings.polynomial.real_roots.root_bounds,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2347
,,sage.rings.polynomial.real_roots,rr_gap,class,sage.rings.polynomial.real_roots.rr_gap,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3763
,,sage.rings.polynomial.real_roots,scale_intvec_var,function,sage.rings.polynomial.real_roots.scale_intvec_var,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4211
,,sage.rings.polynomial.real_roots,split_for_targets,function,sage.rings.polynomial.real_roots.split_for_targets,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2846
,,sage.rings.polynomial.real_roots,subsample_vec_doctest,function,sage.rings.polynomial.real_roots.subsample_vec_doctest,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2170
,,sage.rings.polynomial.real_roots,taylor_shift1_intvec,function,sage.rings.polynomial.real_roots.taylor_shift1_intvec,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4239
,,sage.rings.polynomial.real_roots,to_bernstein,function,sage.rings.polynomial.real_roots.to_bernstein,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4395
,,sage.rings.polynomial.real_roots,to_bernstein_warp,function,sage.rings.polynomial.real_roots.to_bernstein_warp,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4445
,,sage.rings.polynomial.real_roots,warp_map,class,sage.rings.polynomial.real_roots.warp_map,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3806
,,sage.rings.polynomial.real_roots,wordsize_rational,function,sage.rings.polynomial.real_roots.wordsize_rational,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1821
,,sage.rings.polynomial.refine_root,refine_root,module,sage.rings.polynomial.refine_root,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/refine_root.pyx#L28
,,sage.rings.polynomial.refine_root,refine_root,function,sage.rings.polynomial.refine_root.refine_root,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/refine_root.pyx#L28
,,sage.rings.polynomial.skew_polynomial_element,SkewPolynomial_generic_dense,class,sage.rings.polynomial.skew_polynomial_element.SkewPolynomial_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_element.pyx#L62
,,sage.rings.polynomial.skew_polynomial_element,skew_polynomial_element,module,sage.rings.polynomial.skew_polynomial_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_element.pyx#L62
,,sage.rings.polynomial.skew_polynomial_finite_field,SkewPolynomial_finite_field_dense,class,sage.rings.polynomial.skew_polynomial_finite_field.SkewPolynomial_finite_field_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_finite_field.pyx#L28
